Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
RADICO,2023-06-21,1226.1,Within 5% of ATH,5,Consumer Goods,Breweries & Distilleries,36300.0,Large Cap
NAVINFLUOR,2023-06-07,4705.8,Within 5% of ATH,5,Materials,Chemicals,26570.0,Large Cap
WELCORP,2023-06-07,281.35,Within 5% of ATH,5,Materials,Chemicals,24785.0,Large Cap
SKFINDIA,2023-06-27,5000.35,Within 5% of ATH,5,Industrials,Industrial Machinery,24254.0,Large Cap
ANANDRATHI,2023-06-13,440.65,Within 5% of ATH,5,Financial Services,Brokerage & Stock Broking,22178.0,Large Cap
IIFL,2023-06-19,515.35,Within 5% of ATH,5,Financial Services,Financial Services,21410.0,Large Cap
IIFL,2023-06-19,515.35,Within 5% of ATH,5,Financial Services,Financial Services,21410.0,Large Cap
BIKAJI,2023-06-27,429.1,Within 5% of ATH,5,Consumer Staples,Food Processing,19137.0,Mid Cap
RATNAMANI,2023-06-09,2359.3,Within 5% of ATH,5,Industrials,Engineering & Construction,18839.0,Mid Cap
ELGIEQUIP,2023-06-26,549.85,Within 5% of ATH,5,Industrials,Industrial Machinery,17980.0,Mid Cap
AKZOINDIA,2023-06-01,2466.55,Within 5% of ATH,5,Materials,Chemicals,17386.0,Mid Cap
GRINDWELL,2023-06-27,2286.6,Within 5% of ATH,5,Materials,Ceramics,17354.0,Mid Cap
IRCON,2023-06-20,86.8,Within 5% of ATH,5,Industrials,Construction & Engineering,16887.0,Mid Cap
BEML,2023-06-21,1641.6,Within 5% of ATH,5,Industrials,Industrial Machinery,16735.0,Mid Cap
RAINBOW,2023-06-28,977.45,Within 5% of ATH,5,Healthcare,Hospitals & Healthcare Services,15407.0,Mid Cap
GABRIEL,2023-06-30,196.05,Within 5% of ATH,5,Industrials,Auto Components,15080.0,Mid Cap
KSB,2023-06-23,437.3,Within 5% of ATH,5,Industrials,Engineering - Industrial Equipment,14889.0,Mid Cap
CEATLTD,2023-06-28,2083.8,Within 5% of ATH,5,Materials,Cement,13747.0,Mid Cap
FINCABLES,2023-06-16,872.35,Within 5% of ATH,5,Industrials,Cables & Wires,13689.0,Mid Cap
KIRLOSENG,2023-06-14,426.3,Within 5% of ATH,5,Industrials,Engineering - Industrial Equipment,13337.0,Mid Cap
ELECON,2023-06-27,294.58,Within 5% of ATH,5,Industrials,Engineering - Heavy Electrical Equipment,12996.0,Mid Cap
LEMONTREE,2023-06-20,96.2,Within 5% of ATH,5,Real Estate,                Hospitality,11840.0,Mid Cap
CHENNPETRO,2023-06-19,392.35,Within 5% of ATH,5,Energy ,Refining & Petrochemicals,10415.0,Mid Cap
TEJASNET,2023-06-21,758.2,Within 5% of ATH,5,Information Technology,Telecom Equipment,10398.0,Mid Cap
SAPPHIRE,2023-06-06,288.72,Within 5% of ATH,5,Consumer Discretionary,    Apparel & Accessories,10321.0,Mid Cap
AARTIPHARM,2023-06-14,404.85,Within 5% of ATH,5,Healthcare,Pharmaceuticals,8579.0,Mid Cap
ESABINDIA,2023-06-23,4051.8,Within 5% of ATH,5,Industrials,Electrical Equipment,8329.0,Mid Cap
MHRIL,2023-06-02,306.9,Within 5% of ATH,5,Financials,Finance - NBFC,7266.0,Mid Cap
NACLIND,2023-06-01,101.55,Within 5% of ATH,5,Materials,Chemicals,6195.0,Mid Cap
INOXGREEN,2023-06-28,59.2,Within 5% of ATH,5,Energy, Renewable Energy,6165.0,Mid Cap
REFEX,2023-06-19,110.09,Within 5% of ATH,5,Capital Goods,Engineering Services,5802.0,Mid Cap
PRICOLLTD,2023-06-09,247.4,Within 5% of ATH,5,Consumer Goods,Consumer Goods,5342.0,Mid Cap
SUNFLAG,2023-06-16,167.55,Within 5% of ATH,5,Capital Goods,Steel,5232.0,Mid Cap
HCC,2023-06-26,21.25,Within 5% of ATH,5,Construction,Construction & Engineering,4818.0,Small Cap
SKYGOLD,2023-06-05,40.49,Within 5% of ATH,5,Materials,Precious Metals,4329.0,Small Cap
HARSHA,2023-06-26,472.85,Within 5% of ATH,5,Consumer Cyclical,Building Products & Equipment,3909.0,Small Cap
LUMAXIND,2023-06-16,2182.9,Within 5% of ATH,5,Consumer Discretionary,Auto Components & Lighting Systems,3689.0,Small Cap
KKCL,2023-06-27,540.85,Within 5% of ATH,5,Consumer Cyclical   ,Apparel & Retail,3442.0,Small Cap
PRECWIRE,2023-06-30,90.45,Within 5% of ATH,5,Industrials         ,Electrical Components & Equipment,3230.0,Small Cap
ASHIANA,2023-06-14,195.15,Within 5% of ATH,5,Real Estate         ,Residential Projects,3217.0,Small Cap
GIPCL,2023-06-30,101.2,Within 5% of ATH,5,Utilities           ,Electric Utilities,3085.0,Small Cap
DEEPINDS,2023-06-20,182.9,Within 5% of ATH,5,Materials           ,Chemicals & Additives,3039.0,Small Cap
JTLIND,2023-06-30,89.56,Within 5% of ATH,5,Industrials         ,Steel Products,2792.0,Small Cap
ORIENTHOT,2023-06-19,93.4,Within 5% of ATH,5,Consumer Cyclical   ,Hotels & Hospitality,2576.0,Small Cap
UNIVCABLES,2023-06-20,408.95,Within 5% of ATH,5,Industrials,Electrical Components & Equipment,2518.0,Small Cap
RAMASTEEL,2023-06-05,14.0,Within 5% of ATH,5,Materials, Steel,1717.0,Small Cap
UNIPARTS,2023-06-16,574.25,Within 5% of ATH,5,Consumer Discretionary,Auto Parts & Equipment  ,1618.0,Small Cap
YUKEN,2023-06-27,654.7,Within 5% of ATH,5,Industrials,Industrial Machinery  ,1351.0,Small Cap
EIMCOELECO,2023-06-12,649.55,Within 5% of ATH,5,Industrials,Industrial Machinery  ,1326.0,Small Cap
DSSL,2023-06-22,524.85,Within 5% of ATH,5,Industrials,Industrial Conglomerates  ,1306.0,Small Cap
ONEPOINT,2023-06-02,23.2,Within 5% of ATH,5,Information Technology,IT Services,1298.0,Small Cap
ROSSELLIND,2023-06-30,367.9,Within 5% of ATH,5,Healthcare,Pharmaceuticals  ,248.0,Small Cap
VRLLOG,2023-06-01,743.15,Within 5% of ATH,5,Transportation,Road & Rail,,Unknown
MAGADSUGAR,2023-06-22,426.9,Within 5% of ATH,5,Consumer Defensive,Food Products,,Unknown
JAGSNPHARM,2023-06-20,154.52,Within 5% of ATH,5,Health Care,Pharmaceuticals  ,,Unknown
TTKHLTCARE,2023-06-01,1271.2,Within 5% of ATH,5,Health Care, Health Care Equipment & Supplies,,Unknown
ORISSAMINE,2023-06-28,3465.5,Within 5% of ATH,5,Healthcare,Pharmaceuticals,,Unknown
MBAPL,2023-06-14,325.75,Within 5% of ATH,5,Industrials         ,Defense & Aerospace Manufacturing,,Unknown
TIMKEN,2023-06-16,3496.95,Within 5% of ATH,5,Industrials,Industrial Machinery,,Unknown
SBILIFE,2023-06-30,1306.9,Within 5% of ATH,5,Financial Services,Insurance – Life,,Unknown
VESUVIUS,2023-06-30,239.96,Within 5% of ATH,5,Industrials,                Engineering - Industrial Equipment,,Unknown
RELIANCE,2023-06-16,1189.47,Within 10% of ATH,10,Energy,Conglomerates & Oil & Gas,1908213.0,Large Cap
SBIN,2023-06-07,589.2,Within 10% of ATH,10,Financial Services,Banks – Public,739972.0,Large Cap
BAJFINANCE,2023-06-19,738.62,Within 10% of ATH,10,Financial Services,NBFC – Consumer Finance,549871.0,Large Cap
ASIANPAINT,2023-06-30,3362.05,Within 10% of ATH,10,Consumer Goods,Paints & Coatings,231723.0,Large Cap
GRASIM,2023-06-16,1773.7,Within 10% of ATH,10,Materials,Cement & Cement Products,187727.0,Large Cap
PIDILITIND,2023-06-16,2697.7,Within 10% of ATH,10,Consumer Goods,FMCG – Household & Personal Care,146197.0,Large Cap
LODHA,2023-06-30,679.8,Within 10% of ATH,10,Real Estate,Real Estate Development,123593.0,Large Cap
DRREDDY,2023-06-30,1031.92,Within 10% of ATH,10,Healthcare,Pharmaceuticals,107836.0,Large Cap
APOLLOHOSP,2023-06-15,5218.75,Within 10% of ATH,10,Healthcare,Hospitals & Healthcare Services,107120.0,Large Cap
CANBK,2023-06-07,63.0,Within 10% of ATH,10,Financial Services,Banks – Public Sector,98144.0,Large Cap
HAVELLS,2023-06-14,1360.95,Within 10% of ATH,10,Capital Goods,Electrical Equipment,95797.0,Large Cap
SRF,2023-06-07,2567.35,Within 10% of ATH,10,Chemicals,Specialty Chemicals,91492.0,Large Cap
UNOMINDA,2023-06-20,587.65,Within 10% of ATH,10,Capital Goods,Auto Components & Systems,61462.0,Large Cap
COLPAL,2023-06-27,1692.5,Within 10% of ATH,10,Consumer Goods,FMCG – Personal Care,60846.0,Large Cap
OBEROIRLTY,2023-06-20,1020.2,Within 10% of ATH,10,Real Estate,Real Estate Development,59922.0,Large Cap
BHARATFORG,2023-06-16,837.85,Within 10% of ATH,10,Capital Goods,Auto Components & Forgings,56826.0,Large Cap
BALKRISIND,2023-06-21,2476.4,Within 10% of ATH,10,Capital Goods,Cement & Construction Products,53338.0,Large Cap
SUNDARMFIN,2023-06-28,2613.75,Within 10% of ATH,10,Financial Services,NBFC – Housing Finance,52708.0,Large Cap
JKCEMENT,2023-06-28,3428.95,Within 10% of ATH,10,Materials,Cement & Cement Products,51097.0,Large Cap
FEDERALBNK,2023-06-05,127.3,Within 10% of ATH,10,Financial Services,Banks – Public,50305.0,Large Cap
THERMAX,2023-06-16,2392.65,Within 10% of ATH,10,Capital Goods,Industrial Equipment,45721.0,Large Cap
360ONE,2023-06-27,456.7,Within 10% of ATH,10,Financial Services,Small Finance Bank,42857.0,Large Cap
AJANTPHARM,2023-06-22,1514.9,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,34982.0,Large Cap
3MINDIA,2023-06-14,28143.15,Within 10% of ATH,10,Capital Goods,Industrial Equipment,34886.0,Large Cap
DEVYANI,2023-06-19,194.9,Within 10% of ATH,10,Consumer Discretionary,Food & Beverage Retail,20311.0,Large Cap
MANYAVAR,2023-06-16,1363.7,Within 10% of ATH,10,Consumer Discretionary,Apparel,19172.0,Mid Cap
KAJARIACER,2023-06-16,1290.05,Within 10% of ATH,10,Materials,Ceramics & Sanitaryware,18619.0,Mid Cap
ECLERX,2023-06-19,1780.0,Within 10% of ATH,10,Technology,IT Services,18552.0,Mid Cap
PARADEEP,2023-06-22,63.6,Within 10% of ATH,10,Materials,                Chemicals - Fertilizers,17000.0,Mid Cap
TECHNOE,2023-06-01,382.55,Within 10% of ATH,10,Technology,IT Services,16825.0,Mid Cap
CENTURYPLY,2023-06-30,661.8,Within 10% of ATH,10,Materials,Plywood & Veneer,16292.0,Mid Cap
LMW,2023-06-23,13154.0,Within 10% of ATH,10,Consumer Durables,Textiles,16180.0,Mid Cap
PRUDENT,2023-06-30,982.55,Within 10% of ATH,10,Financial Services,        Investment Services,12683.0,Mid Cap
ANURAS,2023-06-05,1131.1,Within 10% of ATH,10,Healthcare,                Pharmaceuticals - API & Bulk Drugs,12630.0,Mid Cap
RITES,2023-06-16,199.27,Within 10% of ATH,10,Industrials,Engineering - Heavy Electrical Equipment,12522.0,Mid Cap
NEWGEN,2023-06-06,341.88,Within 10% of ATH,10,Technology,IT Services,12080.0,Mid Cap
JAIBALAJI,2023-06-01,16.28,Within 10% of ATH,10,Materials,                Steel - Long Products,10461.0,Mid Cap
RELIGARE,2023-06-27,179.45,Within 10% of ATH,10,Financials,Financial Services - NBFC,8745.0,Mid Cap
DODLA,2023-06-28,589.85,Within 10% of ATH,10,Consumer Staples,Dairy Products,7806.0,Mid Cap
GANESHHOUC,2023-06-27,377.75,Within 10% of ATH,10,Materials,Chemicals - Fertilizers,7554.0,Mid Cap
MANINFRA,2023-06-22,115.9,Within 10% of ATH,10,Industrials, Infrastructure,6671.0,Mid Cap
SHARDAMOTR,2023-06-08,847.35,Within 10% of ATH,10,Auto,Auto Ancillaries,6061.0,Mid Cap
JKIL,2023-06-16,315.0,Within 10% of ATH,10,Capital Goods,Cement & Cement Products,5351.0,Mid Cap
FIEMIND,2023-06-12,915.17,Within 10% of ATH,10,Capital Goods,Auto Components,5198.0,Mid Cap
PDSL,2023-06-16,360.65,Within 10% of ATH,10,Industrials, Logistics,5054.0,Mid Cap
RAMKY,2023-06-01,388.9,Within 10% of ATH,10,Industrials,Environmental & Facilities Services,4061.0,Small Cap
KOLTEPATIL,2023-06-07,346.0,Within 10% of ATH,10,Real Estate         ,Residential & Commercial Projects,3731.0,Small Cap
ZOTA,2023-06-21,388.5,Within 10% of ATH,10,Healthcare          ,Pharmaceuticals,3676.0,Small Cap
GATEWAY,2023-06-12,75.0,Within 10% of ATH,10,Financial Services,Asset Management,3562.0,Small Cap
PATELENG,2023-06-30,33.75,Within 10% of ATH,10,Industrials,Engineering & Construction,3212.0,Small Cap
PENIND,2023-06-20,79.8,Within 10% of ATH,10,Industrials         ,Industrial Machinery & Components,3162.0,Small Cap
ADFFOODS,2023-06-06,195.86,Within 10% of ATH,10,Consumer Staples    ,Packaged Foods & Snacks,2868.0,Small Cap
MOLDTKPAC,2023-06-26,1029.9,Within 10% of ATH,10,Materials,Packaging & Containers,2812.0,Small Cap
HINDOILEXP,2023-06-20,215.45,Within 10% of ATH,10,Energy              ,Oil Exploration & Production,2186.0,Small Cap
PIXTRANS,2023-06-01,999.45,Within 10% of ATH,10,Industrials          ,Auto Components - Transmission,2057.0,Small Cap
SPAL,2023-06-28,477.05,Within 10% of ATH,10,Materials,Chemicals - Specialty Chemicals,2042.0,Small Cap
EXPLEOSOL,2023-06-09,1654.1,Within 10% of ATH,10,Materials,Chemicals  ,1911.0,Small Cap
VINDHYATEL,2023-06-01,1999.8,Within 10% of ATH,10,Utilities,Power Generation & Distribution,1875.0,Small Cap
KERNEX,2023-06-30,358.45,Within 10% of ATH,10,Industrials,Electrical Equipment  ,1745.0,Small Cap
MMFL,2023-06-30,463.15,Within 10% of ATH,10,Consumer Staples, Packaged Foods & Meats,1685.0,Small Cap
IMPAL,2023-06-26,828.2,Within 10% of ATH,10,Materials,Metals & Mining  ,1322.0,Small Cap
SALASAR,2023-06-15,10.35,Within 10% of ATH,10,Industrials,        Construction Materials,1248.0,Small Cap
MONTECARLO,2023-06-14,833.8,Within 10% of ATH,10,Consumer Discretionary,Textiles  ,1207.0,Small Cap
ROHLTD,2023-06-13,343.8,Within 10% of ATH,10,Materials,Metals & Mining,1183.0,Small Cap
OMINFRAL,2023-06-27,51.2,Within 10% of ATH,10,Industrials,Infrastructure Development  ,1133.0,Small Cap
LIKHITHA,2023-06-06,273.7,Within 10% of ATH,10,Healthcare,Healthcare Services,1102.0,Small Cap
LINCOLN,2023-06-26,409.1,Within 10% of ATH,10,Financial Services,Financial Services,1085.0,Small Cap
THEMISMED,2023-06-07,149.95,Within 10% of ATH,10,Health Care,Health Care Equipment & Supplies  ,1014.0,Small Cap
DHUNINV,2023-06-30,738.0,Within 10% of ATH,10,Financial Services,Investment Banking & Brokerage,914.0,Small Cap
IRFC,2023-06-07,33.85,Within 10% of ATH,10,Financial Services,Rail Finance & Infrastructure,,Unknown
UNIENTER,2023-06-20,165.55,Within 10% of ATH,10,Consumer Cyclical,Commercial Services & Supplies,,Unknown
BANARISUG,2023-06-05,2868.95,Within 10% of ATH,10,Consumer Goods,Sugar,,Unknown
J&KBANK,2023-06-30,60.65,Within 10% of ATH,10,Financial Services,        Banks - Public Sector,,Unknown
AMIORG,2023-06-16,657.88,Within 10% of ATH,10,Materials,Chemicals - Organic,,Unknown
RPGLIFE,2023-06-21,936.1,Within 10% of ATH,10,Healthcare,Life Sciences Tools & Services,,Unknown
STEELCAS,2023-06-14,503.9,Within 10% of ATH,10,Industrials,Capital Goods,,Unknown
CLSEL,2023-06-16,179.45,Within 10% of ATH,10,Materials, Specialty Chemicals,,Unknown
