Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
KDDL,2022-12-29,1051.55,Within 10% of ATH,10,Consumer Cyclical,Consumer Electronics & Appliances,3393.0,Small Cap
VIMTALABS,2022-12-21,230.52,Within 10% of ATH,10,Healthcare           ,Pharmaceuticals - Formulations,2921.0,Small Cap
MOLDTKPAC,2022-12-21,960.95,Within 10% of ATH,10,Materials,Packaging & Containers,2812.0,Small Cap
SAKSOFT,2022-12-06,101.2,Within 10% of ATH,10,Information Technology,IT Services & Consulting,2785.0,Small Cap
TAJGVK,2022-12-14,228.1,Within 10% of ATH,10,Consumer Discretionary,Hotels & Resorts,2607.0,Small Cap
NDRAUTO,2022-12-01,149.96,Within 10% of ATH,10,Consumer Discretionary,Consumer Durables & Apparel - Auto Manufacturers,2381.0,Small Cap
GRMOVER,2022-12-30,431.7,Within 10% of ATH,10,Industrials,Transportation & Logistics,2237.0,Small Cap
HINDWAREAP,2022-12-30,444.0,Within 10% of ATH,10,Industrials, Building Products,2175.0,Small Cap
PANAMAPET,2022-12-01,382.65,Within 10% of ATH,10,Materials            ,Chemicals - Petrochemicals,2148.0,Small Cap
WENDT,2022-12-01,8290.95,Within 10% of ATH,10,Materials, Metal Fabrication,1968.0,Small Cap
ARIHANTSUP,2022-12-02,238.25,Within 10% of ATH,10,Consumer Discretionary,Building Products  ,1775.0,Small Cap
ROTO,2022-12-05,39.62,Within 10% of ATH,10,Industrials,    Machinery,1752.0,Small Cap
KERNEX,2022-12-01,358.1,Within 10% of ATH,10,Industrials,Electrical Equipment  ,1745.0,Small Cap
CONFIPET,2022-12-20,85.95,Within 10% of ATH,10,Materials,Chemicals,1724.0,Small Cap
SESHAPAPER,2022-12-19,296.8,Within 10% of ATH,10,Materials, Paper Products,1716.0,Small Cap
MMFL,2022-12-06,448.12,Within 10% of ATH,10,Consumer Staples, Packaged Foods & Meats,1685.0,Small Cap
ALICON,2022-12-08,1003.8,Within 10% of ATH,10,Materials,Chemicals  ,1507.0,Small Cap
DSSL,2022-12-07,376.25,Within 10% of ATH,10,Industrials,Industrial Conglomerates  ,1306.0,Small Cap
ONEPOINT,2022-12-05,17.65,Within 10% of ATH,10,Information Technology,IT Services,1298.0,Small Cap
ICEMAKE,2022-12-06,282.8,Within 10% of ATH,10,Industrials,Industrial Machinery  ,1225.0,Small Cap
AVTNPL,2022-12-08,120.8,Within 10% of ATH,10,Consumer Cyclical,Building Products & Equipment,1140.0,Small Cap
LINCOLN,2022-12-20,370.55,Within 10% of ATH,10,Financial Services,Financial Services,1085.0,Small Cap
UTTAMSUGAR,2022-12-19,299.35,Within 10% of ATH,10,Consumer Staples,Food Products  ,1010.0,Small Cap
DREAMFOLKS,2022-12-20,416.9,Within 10% of ATH,10,Industrials,Business Services  ,747.0,Small Cap
INGERRAND,2022-12-01,2170.6,Within 10% of ATH,10,Industrials,Engineering - Industrial Equipment,,Unknown
BAJAJHCARE,2022-12-30,444.6,Within 10% of ATH,10,Health Care, Health Care Providers & Services,,Unknown
DATAPATTNS,2022-12-02,1353.1,Within 10% of ATH,10,Technology,IT Services,,Unknown
MAHSCOOTER,2022-12-01,4978.0,Within 10% of ATH,10,Consumer Discretionary,Auto Components,,Unknown
AUTOAXLES,2022-12-20,2062.15,Within 10% of ATH,10,Consumer Discretionary,Auto Components - Axles & Drivetrain,,Unknown
ABBOTINDIA,2022-12-22,21842.45,Within 10% of ATH,10,Healthcare,Pharmaceuticals,,Unknown
FOSECOIND,2022-12-08,2005.95,Within 10% of ATH,10,Materials           ,Specialty Chemicals,,Unknown
RPGLIFE,2022-12-07,913.4,Within 10% of ATH,10,Healthcare,Life Sciences Tools & Services,,Unknown
PGHH,2022-12-30,14535.95,Within 10% of ATH,10,Consumer Goods,Luxury Goods & Personal Care,,Unknown
