Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
MARICO,2022-09-22,549.45,Within 10% of ATH,10,Consumer Goods,FMCG – Household & Personal Care,91244.0,Large Cap
PRESTIGE,2022-09-05,490.15,Within 10% of ATH,10,Real Estate,Real Estate Development,69985.0,Large Cap
COLPAL,2022-09-01,1678.25,Within 10% of ATH,10,Consumer Goods,FMCG – Personal Care,60846.0,Large Cap
BHARATFORG,2022-09-09,787.65,Within 10% of ATH,10,Capital Goods,Auto Components & Forgings,56826.0,Large Cap
AUBANK,2022-09-15,680.85,Within 10% of ATH,10,Financial Services,Banks – Private,55630.0,Large Cap
NH,2022-09-01,721.25,Within 10% of ATH,10,Power,Power Generation,39601.0,Large Cap
AFFLE,2022-09-13,1355.15,Within 10% of ATH,10,Communication Services,Digital Advertising,27893.0,Large Cap
EIHOTEL,2022-09-07,201.1,Within 10% of ATH,10,Consumer Discretionary,Hotels & Resorts,23758.0,Large Cap
DCMSHRIRAM,2022-09-15,1107.95,Within 10% of ATH,10,Industrials,Cement,22214.0,Large Cap
DEVYANI,2022-09-22,196.4,Within 10% of ATH,10,Consumer Discretionary,Food & Beverage Retail,20311.0,Large Cap
DEEPAKFERT,2022-09-14,927.55,Within 10% of ATH,10,Materials,Chemicals,19750.0,Mid Cap
CHALET,2022-09-30,353.35,Within 10% of ATH,10,Consumer Discretionary,Hotels & Resorts,19557.0,Mid Cap
KAJARIACER,2022-09-15,1243.85,Within 10% of ATH,10,Materials,Ceramics & Sanitaryware,18619.0,Mid Cap
CARBORUNIV,2022-09-14,931.3,Within 10% of ATH,10,Materials,Chemicals,18182.0,Mid Cap
VGUARD,2022-09-21,251.45,Within 10% of ATH,10,Consumer Durables,Consumer Electronics,16969.0,Mid Cap
APTUS,2022-09-07,360.5,Within 10% of ATH,10,Technology,IT Services,16741.0,Mid Cap
BEML,2022-09-09,1614.05,Within 10% of ATH,10,Industrials,Industrial Machinery,16735.0,Mid Cap
TITAGARH,2022-09-08,170.85,Within 10% of ATH,10,Industrials,Engineering - Rail Equipment,11716.0,Mid Cap
USHAMART,2022-09-06,145.15,Within 10% of ATH,10,Industrials,                Industrial Machinery,11522.0,Mid Cap
JKLAKSHMI,2022-09-20,664.0,Within 10% of ATH,10,Materials,                Cement & Building Materials,11348.0,Mid Cap
TCI,2022-09-22,794.3,Within 10% of ATH,10,Industrials,Trucking & Logistics,9322.0,Mid Cap
RELIGARE,2022-09-20,172.15,Within 10% of ATH,10,Financials,Financial Services - NBFC,8745.0,Mid Cap
BANCOINDIA,2022-09-05,128.32,Within 10% of ATH,10,Consumer Staples,Food Processing,8650.0,Mid Cap
CERA,2022-09-12,5864.0,Within 10% of ATH,10,Industrials,Building Products - Sanitaryware,8471.0,Mid Cap
ESABINDIA,2022-09-30,3654.0,Within 10% of ATH,10,Industrials,Electrical Equipment,8329.0,Mid Cap
ETHOSLTD,2022-09-01,1049.5,Within 10% of ATH,10,Consumer Goods, Personal Care,7461.0,Mid Cap
SHAILY,2022-09-14,410.89,Within 10% of ATH,10,Consumer Staples,Personal Products,7436.0,Mid Cap
VIPIND,2022-09-21,688.55,Within 10% of ATH,10,Capital Goods,Industrial Machinery,6580.0,Mid Cap
EMUDHRA,2022-09-01,357.9,Within 10% of ATH,10,Technology, IT Services,6513.0,Mid Cap
ICRA,2022-09-29,4038.05,Within 10% of ATH,10,Financials, Financial Services,6346.0,Mid Cap
SUBROS,2022-09-12,395.0,Within 10% of ATH,10,Capital Goods,Auto Components,5717.0,Mid Cap
RAYMOND,2022-09-16,1147.75,Within 10% of ATH,10,Consumer Durables,Apparel & Accessories,4551.0,Small Cap
DPABHUSHAN,2022-09-13,423.95,Within 10% of ATH,10,Consumer Cyclical,Distributors,3774.0,Small Cap
KOLTEPATIL,2022-09-12,359.45,Within 10% of ATH,10,Real Estate         ,Residential & Commercial Projects,3731.0,Small Cap
GATEWAY,2022-09-21,74.4,Within 10% of ATH,10,Financial Services,Asset Management,3562.0,Small Cap
HIRECT,2022-09-23,253.15,Within 10% of ATH,10,Information Technology, IT Services,3349.0,Small Cap
NOCIL,2022-09-08,288.95,Within 10% of ATH,10,Chemicals,Specialty Chemicals,3104.0,Small Cap
IPL,2022-09-22,323.75,Within 10% of ATH,10,Consumer Discretionary,Media & Entertainment,2634.0,Small Cap
GENESYS,2022-09-01,609.45,Within 10% of ATH,10,Technology          ,IT Services & Analytics,2468.0,Small Cap
PANAMAPET,2022-09-01,328.8,Within 10% of ATH,10,Materials            ,Chemicals - Petrochemicals,2148.0,Small Cap
ASTEC,2022-09-19,1942.0,Within 10% of ATH,10,Industrials,Construction Materials  ,1938.0,Small Cap
JAICORPLTD,2022-09-23,194.7,Within 10% of ATH,10,Industrials,Construction & Engineering,1915.0,Small Cap
YUKEN,2022-09-06,603.2,Within 10% of ATH,10,Industrials,Industrial Machinery  ,1351.0,Small Cap
CONTROLPR,2022-09-08,496.7,Within 10% of ATH,10,Industrials,Industrial Machinary,1240.0,Small Cap
INDOAMIN,2022-09-01,152.15,Within 10% of ATH,10,Consumer Defensive,Food Products,1081.0,Small Cap
DHUNINV,2022-09-07,720.6,Within 10% of ATH,10,Financial Services,Investment Banking & Brokerage,914.0,Small Cap
RADHIKAJWE,2022-09-07,36.38,Within 10% of ATH,10,Consumer Cyclical,Personal Products,,Unknown
STEELCAS,2022-09-12,457.5,Within 10% of ATH,10,Industrials,Capital Goods,,Unknown
UGROCAP,2022-09-19,205.25,Within 10% of ATH,10,Financial Services, Consumer Finance,,Unknown
SPORTKING,2022-09-01,92.9,Within 10% of ATH,10,Consumer Discretionary,Leisure Products,,Unknown
PGHH,2022-09-22,14722.2,Within 10% of ATH,10,Consumer Goods,Luxury Goods & Personal Care,,Unknown
BAJAJ-AUTO,2022-09-01,4076.3,Within 10% of ATH,10,Automobile & Auto Components,Two & Three Wheelers,,Unknown
FOSECOIND,2022-09-21,2014.95,Within 10% of ATH,10,Materials           ,Specialty Chemicals,,Unknown
KINGFA,2022-09-01,1419.0,Within 10% of ATH,10,Materials,Chemicals,,Unknown
VRLLOG,2022-09-23,666.8,Within 10% of ATH,10,Transportation,Road & Rail,,Unknown
CANFINHOME,2022-09-15,664.35,Within 10% of ATH,10,Financial Services,        Financial Services - Housing Finance,,Unknown
