Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
ENDURANCE,2021-09-01,1689.45,Within 5% of ATH,5,Auto Components,Auto Components,36323.0,Large Cap
RADICO,2021-09-20,931.05,Within 5% of ATH,5,Consumer Goods,Breweries & Distilleries,36300.0,Large Cap
BLUESTARCO,2021-09-30,455.12,Within 5% of ATH,5,Capital Goods,Electrical Equipment,36079.0,Large Cap
AJANTPHARM,2021-09-29,1534.13,Within 5% of ATH,5,Pharmaceuticals,Pharmaceuticals,34982.0,Large Cap
SUMICHEM,2021-09-01,428.45,Within 5% of ATH,5,Chemicals,Specialty Chemicals,32557.0,Large Cap
POONAWALLA,2021-09-08,186.45,Within 5% of ATH,5,Consumer Goods,Consumer Foods,32247.0,Large Cap
AIAENG,2021-09-15,2141.3,Within 5% of ATH,5,Capital Goods,Engineering & Construction,30138.0,Large Cap
SYNGENE,2021-09-13,668.8,Within 5% of ATH,5,Pharmaceuticals,Pharmaceuticals,29094.0,Large Cap
ANGELONE,2021-09-30,1322.75,Within 5% of ATH,5,Financial Services,Brokerage,23915.0,Large Cap
KEC,2021-09-21,454.85,Within 5% of ATH,5,Industrials,Engineering & Construction,23238.0,Large Cap
DCMSHRIRAM,2021-09-27,1049.05,Within 5% of ATH,5,Industrials,Cement,22214.0,Large Cap
EIDPARRY,2021-09-16,444.4,Within 5% of ATH,5,Healthcare,Pharmaceuticals,21979.0,Large Cap
KANSAINER,2021-09-28,423.9,Within 5% of ATH,5,Materials,Chemicals,19857.0,Mid Cap
VINATIORGA,2021-09-09,1962.75,Within 5% of ATH,5,Healthcare,Pharmaceuticals,19233.0,Mid Cap
UTIAMC,2021-09-15,1184.4,Within 5% of ATH,5,Financial Services,Asset Management,17326.0,Mid Cap
AARTIIND,2021-09-16,953.75,Within 5% of ATH,5,Materials,Chemicals,16152.0,Mid Cap
BATAINDIA,2021-09-15,1837.85,Within 5% of ATH,5,Consumer Discretionary,Apparel,15426.0,Mid Cap
SANOFI,2021-09-01,8926.2,Within 5% of ATH,5,Healthcare,Pharmaceuticals,13544.0,Mid Cap
ANURAS,2021-09-29,811.35,Within 5% of ATH,5,Healthcare,                Pharmaceuticals - API & Bulk Drugs,12630.0,Mid Cap
BALRAMCHIN,2021-09-01,370.4,Within 5% of ATH,5,Consumer Staples,        FMCG - Packaged Foods,11940.0,Mid Cap
BIRLACORPN,2021-09-30,1435.7,Within 5% of ATH,5,Materials,                Cement & Building Materials,10664.0,Mid Cap
CARTRADE,2021-09-13,1518.65,Within 5% of ATH,5,Consumer Discretionary,Auto & Auto Parts Retail,9931.0,Mid Cap
HAPPSTMNDS,2021-09-03,1503.05,Within 5% of ATH,5,Information Technology,IT Services,9474.0,Mid Cap
GARFIBRES,2021-09-13,693.0,Within 5% of ATH,5,Materials,Textiles - Fibers & Yarns,9058.0,Mid Cap
TTKPRESTIG,2021-09-09,935.84,Within 5% of ATH,5,Consumer Discretionary,Consumer Durables,8774.0,Mid Cap
BORORENEW,2021-09-13,323.85,Within 5% of ATH,5,Energy,Energy - Renewable,8060.0,Mid Cap
FDC,2021-09-13,369.2,Within 5% of ATH,5,Healthcare,Pharmaceuticals,7896.0,Mid Cap
GANESHHOUC,2021-09-15,176.35,Within 5% of ATH,5,Materials,Chemicals - Fertilizers,7554.0,Mid Cap
ELECTCAST,2021-09-13,40.85,Within 5% of ATH,5,Industrials, Foundry & Casting,7031.0,Mid Cap
SUPRAJIT,2021-09-29,331.75,Within 5% of ATH,5,Auto Ancillary, Auto Components,6375.0,Mid Cap
GREENLAM,2021-09-13,142.7,Within 5% of ATH,5,Consumer Goods, Wood Products,6103.0,Mid Cap
SUNTECK,2021-09-27,499.15,Within 5% of ATH,5,Consumer Services, Real Estate,5859.0,Mid Cap
TARC,2021-09-23,47.65,Within 5% of ATH,5,Consumer Goods,Consumer Goods,5591.0,Mid Cap
DATAMATICS,2021-09-01,325.5,Within 5% of ATH,5,Information Technology,IT Services & Consulting,5550.0,Mid Cap
GAEL,2021-09-02,92.4,Within 5% of ATH,5,Materials,Chemicals,5033.0,Mid Cap
MTARTECH,2021-09-30,1461.65,Within 5% of ATH,5,Capital Goods,Industrial Machinery,4573.0,Small Cap
UFLEX,2021-09-17,559.25,Within 5% of ATH,5,Consumer Durables,Packaging,4305.0,Small Cap
LUXIND,2021-09-13,4156.05,Within 5% of ATH,5,Capital Goods,Electrical Equipment,4226.0,Small Cap
GUFICBIO,2021-09-15,213.45,Within 5% of ATH,5,Healthcare,Pharmaceuticals,4057.0,Small Cap
DPABHUSHAN,2021-09-15,221.05,Within 5% of ATH,5,Consumer Cyclical,Distributors,3774.0,Small Cap
JAMNAAUTO,2021-09-17,96.45,Within 5% of ATH,5,Consumer Cyclical,Auto Manufacturers,3723.0,Small Cap
GOODLUCK,2021-09-30,315.4,Within 5% of ATH,5,Industrials         ,Steel Tubes & Pipes,3685.0,Small Cap
POCL,2021-09-30,30.65,Within 5% of ATH,5,Materials           ,Specialty Chemicals & Metal Oxides,3389.0,Small Cap
MAITHANALL,2021-09-30,1172.7,Within 5% of ATH,5,Materials           ,Metals - Ferro Alloys,3223.0,Small Cap
SAGCEM,2021-09-28,301.6,Within 5% of ATH,5,Materials           ,Cement & Building Materials,3199.0,Small Cap
NILKAMAL,2021-09-17,2903.6,Within 5% of ATH,5,Consumer Discretionary,Furniture & Furnishings,2523.0,Small Cap
PANAMAPET,2021-09-16,286.75,Within 5% of ATH,5,Materials            ,Chemicals - Petrochemicals,2148.0,Small Cap
WINDLAS,2021-09-07,397.95,Within 5% of ATH,5,Consumer Discretionary,Consumer Electronics,2084.0,Small Cap
WENDT,2021-09-14,4758.45,Within 5% of ATH,5,Materials, Metal Fabrication,1968.0,Small Cap
PUNJABCHEM,2021-09-01,1843.25,Within 5% of ATH,5,Materials,Chemicals  ,1804.0,Small Cap
HERANBA,2021-09-22,810.8,Within 5% of ATH,5,Materials,Chemicals,1553.0,Small Cap
ESTER,2021-09-14,152.5,Within 5% of ATH,5,Materials,Chemicals,1205.0,Small Cap
BARBEQUE,2021-09-27,1182.85,Within 5% of ATH,5,Consumer Discretionary,Restaurants  ,1163.0,Small Cap
PASHUPATI,2021-09-30,88.0,Within 5% of ATH,5,Materials,Metal & Glass Containers,1091.0,Small Cap
OSWALAGRO,2021-09-15,19.05,Within 5% of ATH,5,Consumer Staples,Agriculture & Allied  ,1064.0,Small Cap
THEMISMED,2021-09-02,110.79,Within 5% of ATH,5,Health Care,Health Care Equipment & Supplies  ,1014.0,Small Cap
DHUNINV,2021-09-23,646.45,Within 5% of ATH,5,Financial Services,Investment Banking & Brokerage,914.0,Small Cap
PRINCEPIPE,2021-09-13,727.3,Within 5% of ATH,5,Industrials         ,Building Products,,Unknown
TASTYBITE,2021-09-15,19545.55,Within 5% of ATH,5,Consumer Staples    ,Food Products,,Unknown
ORIENTELEC,2021-09-16,358.6,Within 5% of ATH,5,Capital Goods,Electrical Equipment,,Unknown
INGERRAND,2021-09-17,998.45,Within 5% of ATH,5,Industrials,Engineering - Industrial Equipment,,Unknown
MAHSCOOTER,2021-09-27,4748.65,Within 5% of ATH,5,Consumer Discretionary,Auto Components,,Unknown
RELAXO,2021-09-14,1205.85,Within 5% of ATH,5,Consumer Discretionary,    Footwear,,Unknown
SBICARD,2021-09-01,1126.1,Within 5% of ATH,5,Financial Services,Financial Services – Credit Cards,,Unknown
UGROCAP,2021-09-27,128.8,Within 5% of ATH,5,Financial Services, Consumer Finance,,Unknown
NTPC,2021-09-30,141.85,Within 10% of ATH,10,Utilities,Power Generation,328523.0,Large Cap
ADANIENT,2021-09-06,1582.0,Within 10% of ATH,10,Conglomerates,Industrial Conglomerates,292342.0,Large Cap
JSWSTEEL,2021-09-15,696.65,Within 10% of ATH,10,Metals & Mining,Steel – Flat Products,253814.0,Large Cap
VEDL,2021-09-06,315.15,Within 10% of ATH,10,Metals & Mining,Oil & Gas Exploration & Production,169945.0,Large Cap
BPCL,2021-09-13,249.05,Within 10% of ATH,10,Energy,Oil & Gas Refining & Marketing,146229.0,Large Cap
MAZDOCK,2021-09-16,128.6,Within 10% of ATH,10,Shipping & Logistics,Port & Shipping Services,111321.0,Large Cap
RVNL,2021-09-07,31.5,Within 10% of ATH,10,Infrastructure,Railways & Logistics,74727.0,Large Cap
UNOMINDA,2021-09-21,370.75,Within 10% of ATH,10,Capital Goods,Auto Components & Systems,61462.0,Large Cap
SUNDARMFIN,2021-09-01,2577.4,Within 10% of ATH,10,Financial Services,NBFC – Housing Finance,52708.0,Large Cap
LAURUSLABS,2021-09-07,665.85,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,47560.0,Large Cap
CRISIL,2021-09-22,2915.75,Within 10% of ATH,10,Financial Services,Financial Data & Analytics,38174.0,Large Cap
GLAND,2021-09-16,4043.25,Within 10% of ATH,10,Healthcare,Pharmaceuticals,33951.0,Large Cap
GUJGASLTD,2021-09-02,704.5,Within 10% of ATH,10,Gas Distribution,Gas Distribution,30874.0,Large Cap
KIMS,2021-09-06,256.81,Within 10% of ATH,10,Healthcare,Hospitals,30028.0,Large Cap
RAMCOCEM,2021-09-09,1056.2,Within 10% of ATH,10,Materials,Cement,28388.0,Large Cap
SHYAMMETL,2021-09-13,413.1,Within 10% of ATH,10,Materials,Chemicals,27511.0,Large Cap
AMBER,2021-09-30,3263.7,Within 10% of ATH,10,Consumer Discretionary,Hotels & Resorts,27244.0,Large Cap
ERIS,2021-09-16,780.5,Within 10% of ATH,10,Healthcare,Pharmaceuticals,24743.0,Large Cap
EMAMILTD,2021-09-03,605.65,Within 10% of ATH,10,Consumer Goods,Personal Care Products,24675.0,Large Cap
FORCEMOT,2021-09-15,1553.2,Within 10% of ATH,10,Industrials,Motor Vehicles,23282.0,Large Cap
BASF,2021-09-02,3636.5,Within 10% of ATH,10,Materials,Chemicals,21693.0,Large Cap
ASAHIINDIA,2021-09-09,379.55,Within 10% of ATH,10,Materials,Chemicals,20642.0,Large Cap
GALLANTT,2021-09-29,77.4,Within 10% of ATH,10,Materials,                Iron & Steel Products,18487.0,Mid Cap
GSPL,2021-09-13,351.0,Within 10% of ATH,10,Utilities,Gas Distribution,18241.0,Mid Cap
ELGIEQUIP,2021-09-15,214.0,Within 10% of ATH,10,Industrials,Industrial Machinery,17980.0,Mid Cap
AKZOINDIA,2021-09-30,2284.35,Within 10% of ATH,10,Materials,Chemicals,17386.0,Mid Cap
VGUARD,2021-09-07,263.85,Within 10% of ATH,10,Consumer Durables,Consumer Electronics,16969.0,Mid Cap
FINEORG,2021-09-16,3253.0,Within 10% of ATH,10,Materials,Chemicals,16178.0,Mid Cap
GODREJAGRO,2021-09-17,670.55,Within 10% of ATH,10,Consumer Staples,Agriculture,16133.0,Mid Cap
INDIAMART,2021-09-08,4499.8,Within 10% of ATH,10,Technology,Internet Services,15520.0,Mid Cap
MGL,2021-09-14,1189.05,Within 10% of ATH,10,Energy,Oil & Gas,13951.0,Mid Cap
ALKYLAMINE,2021-09-01,4202.8,Within 10% of ATH,10,Materials,Chemicals - Specialty,11562.0,Mid Cap
INDIACEM,2021-09-30,200.3,Within 10% of ATH,10,Materials,                Cement & Building Materials,11510.0,Mid Cap
SCI,2021-09-30,121.25,Within 10% of ATH,10,Industrials,Marine Transport,10039.0,Mid Cap
TCI,2021-09-14,433.6,Within 10% of ATH,10,Industrials,Trucking & Logistics,9322.0,Mid Cap
PRAJIND,2021-09-13,365.0,Within 10% of ATH,10,Industrials,Industrial Machinery,8643.0,Mid Cap
TANLA,2021-09-03,910.3,Within 10% of ATH,10,Communication Services,Telecom Equipment & Messaging,8598.0,Mid Cap
ISGEC,2021-09-15,805.45,Within 10% of ATH,10,Industrials,Engineering - Heavy Equipment,8202.0,Mid Cap
AURIONPRO,2021-09-01,104.0,Within 10% of ATH,10,Technology,Software - Application,7646.0,Mid Cap
TRIVENI,2021-09-29,185.1,Within 10% of ATH,10,Industrials,Engineering - Equipment & Services,7520.0,Mid Cap
AHLUCONT,2021-09-13,398.05,Within 10% of ATH,10,Industrials, Construction Materials,6780.0,Mid Cap
GOKEX,2021-09-13,207.95,Within 10% of ATH,10,Energy,Energy - Renewable,6519.0,Mid Cap
NACLIND,2021-09-28,78.35,Within 10% of ATH,10,Materials,Chemicals,6195.0,Mid Cap
SHARDAMOTR,2021-09-14,641.5,Within 10% of ATH,10,Auto,Auto Ancillaries,6061.0,Mid Cap
JKPAPER,2021-09-08,253.0,Within 10% of ATH,10,Materials, Paper & Forest Products,5997.0,Mid Cap
ROUTE,2021-09-15,2058.2,Within 10% of ATH,10,Consumer Services, Logistics,5747.0,Mid Cap
PTC,2021-09-30,115.85,Within 10% of ATH,10,Power,Power Generation & Distribution,5707.0,Mid Cap
STYRENIX,2021-09-13,1409.55,Within 10% of ATH,10,Materials,Chemicals,5100.0,Mid Cap
PDSL,2021-09-16,270.16,Within 10% of ATH,10,Industrials, Logistics,5054.0,Mid Cap
GOKULAGRO,2021-09-29,44.05,Within 10% of ATH,10,Basic Materials,Agricultural Inputs,4552.0,Small Cap
DYNAMATECH,2021-09-13,3175.85,Within 10% of ATH,10,Industrials,Industrial Machinery,4548.0,Small Cap
VSTTILLERS,2021-09-08,2835.6,Within 10% of ATH,10,Industrials,Agricultural Machinery & Equipment,4005.0,Small Cap
KOLTEPATIL,2021-09-23,345.35,Within 10% of ATH,10,Real Estate         ,Residential & Commercial Projects,3731.0,Small Cap
MAHLOG,2021-09-01,743.7,Within 10% of ATH,10,Industrials         ,Logistics & Supply Chain,3471.0,Small Cap
INDOCO,2021-09-02,486.3,Within 10% of ATH,10,Healthcare           ,Pharmaceuticals - Formulations,2993.0,Small Cap
VIMTALABS,2021-09-14,152.95,Within 10% of ATH,10,Healthcare           ,Pharmaceuticals - Formulations,2921.0,Small Cap
ADFFOODS,2021-09-15,190.92,Within 10% of ATH,10,Consumer Staples    ,Packaged Foods & Snacks,2868.0,Small Cap
SOLARA,2021-09-08,1699.9,Within 10% of ATH,10,Health Care, Pharmaceuticals,2866.0,Small Cap
SOTL,2021-09-13,332.23,Within 10% of ATH,10,Energy              ,Lubricants & Oil Processing,2808.0,Small Cap
KRSNAA,2021-09-02,932.5,Within 10% of ATH,10,Industrials,Industrial Machinery,2794.0,Small Cap
TCIEXP,2021-09-22,1565.75,Within 10% of ATH,10,Industrials         ,Logistics & Express Delivery,2660.0,Small Cap
IPL,2021-09-09,330.25,Within 10% of ATH,10,Consumer Discretionary,Media & Entertainment,2634.0,Small Cap
VSSL,2021-09-07,137.02,Within 10% of ATH,10,Industrials,Capital Goods - Industrial Machinery,2587.0,Small Cap
JINDALPOLY,2021-09-14,1072.15,Within 10% of ATH,10,Consumer Cyclical   ,Packaging Materials,2552.0,Small Cap
DCW,2021-09-30,47.7,Within 10% of ATH,10,Materials            ,Chemicals - Chlor-Alkali,2320.0,Small Cap
MUKANDLTD,2021-09-09,145.2,Within 10% of ATH,10,Industrials,        Metal Fabrication,2133.0,Small Cap
ASALCBR,2021-09-03,452.85,Within 10% of ATH,10,Financial Services,Financial Services - Non-Banking Finance Company (NBFC),2005.0,Small Cap
ASTEC,2021-09-15,1393.55,Within 10% of ATH,10,Industrials,Construction Materials  ,1938.0,Small Cap
HITECH,2021-09-16,65.43,Within 10% of ATH,10,Industrials,Construction & Engineering,1851.0,Small Cap
DLINKINDIA,2021-09-30,154.95,Within 10% of ATH,10,Information Technology," Electronic Equipment, Instruments & Components",1845.0,Small Cap
BFINVEST,2021-09-02,381.85,Within 10% of ATH,10,Financial Services,Financial Services - Non-Banking Finance Company (NBFC),1817.0,Small Cap
RAMASTEEL,2021-09-16,3.45,Within 10% of ATH,10,Materials, Steel,1717.0,Small Cap
IGPL,2021-09-27,750.35,Within 10% of ATH,10,Materials,Chemicals  ,1528.0,Small Cap
ALICON,2021-09-07,831.75,Within 10% of ATH,10,Materials,Chemicals  ,1507.0,Small Cap
DECCANCE,2021-09-14,750.45,Within 10% of ATH,10,Consumer Defensive,Personal Products,1461.0,Small Cap
INDORAMA,2021-09-09,55.0,Within 10% of ATH,10,Materials,Chemicals,1373.0,Small Cap
DSSL,2021-09-29,152.3,Within 10% of ATH,10,Industrials,Industrial Conglomerates  ,1306.0,Small Cap
HEXATRADEX,2021-09-03,205.8,Within 10% of ATH,10,Materials,Trading Companies & Distributors,1010.0,Small Cap
PPL,2021-09-03,171.2,Within 10% of ATH,10,Energy,Pipelines,,Unknown
NAHARSPING,2021-09-30,424.3,Within 10% of ATH,10,Consumer Cyclical,Textile Manufacturing,,Unknown
BAJAJ-AUTO,2021-09-27,3913.4,Within 10% of ATH,10,Automobile & Auto Components,Two & Three Wheelers,,Unknown
FAIRCHEMOR,2021-09-16,1964.1,Within 10% of ATH,10,Materials,Chemicals,,Unknown
PAGEIND,2021-09-24,33631.2,Within 10% of ATH,10,Consumer Goods,Fashion Retail,,Unknown
HONAUT,2021-09-30,45714.5,Within 10% of ATH,10,Capital Goods,Industrial Equipment,,Unknown
VOLTAMP,2021-09-30,1503.5,Within 10% of ATH,10,Industrials,Electrical Components & Equipment,,Unknown
MANGLMCEM,2021-09-16,487.85,Within 10% of ATH,10,Materials,Building Materials - Cement,,Unknown
VMART,2021-09-02,910.64,Within 10% of ATH,10,Consumer Discretionary, Retail,,Unknown
