Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
BLUEDART,2021-04-01,5591.2,Within 10% of ATH,10,Industrials,Express Logistics,14624.0,Mid Cap
MGL,2021-04-01,1181.5,Within 10% of ATH,10,Energy,Oil & Gas,13926.0,Mid Cap
SANOFI,2021-04-09,8218.2,Within 10% of ATH,10,Healthcare,Pharmaceuticals,13506.0,Mid Cap
SAFARI,2021-04-07,315.67,Within 10% of ATH,10,Consumer Discretionary,    Luggage & Travel Gear,9993.0,Mid Cap
ESABINDIA,2021-04-09,1867.55,Within 10% of ATH,10,Industrials,Electrical Equipment,8349.0,Mid Cap
PNCINFRA,2021-04-08,258.6,Within 10% of ATH,10,Industrials,Construction & Infrastructure,8101.0,Mid Cap
PRSMJOHNSN,2021-04-08,137.8,Within 10% of ATH,10,Consumer Discretionary,Apparel & Accessories,7981.0,Mid Cap
KNRCON,2021-04-08,218.3,Within 10% of ATH,10,Industrials, Construction,5959.0,Mid Cap
RESPONIND,2021-04-07,182.8,Within 10% of ATH,10,Financial Services,Financial Services,5948.0,Mid Cap
LUXIND,2021-04-16,1964.35,Within 10% of ATH,10,Capital Goods,Electrical Equipment,4272.0,Small Cap
MANGCHEFER,2021-04-09,79.7,Within 10% of ATH,10,Materials           ,Specialty Chemicals,4184.0,Small Cap
DPABHUSHAN,2021-04-08,121.95,Within 10% of ATH,10,Consumer Cyclical,Distributors,3803.0,Small Cap
MAHLOG,2021-04-01,574.75,Within 10% of ATH,10,Industrials         ,Logistics & Supply Chain,3492.0,Small Cap
HLEGLAS,2021-04-30,522.66,Within 10% of ATH,10,Materials,Glass & Glass Products,2910.0,Small Cap
PAISALO,2021-04-01,39.05,Within 10% of ATH,10,Financial Services  ,Specialized Finance,2821.0,Small Cap
TCIEXP,2021-04-01,933.75,Within 10% of ATH,10,Industrials         ,Logistics & Express Delivery,2655.0,Small Cap
SASKEN,2021-04-09,1007.25,Within 10% of ATH,10,Information Technology,IT Services & Consulting,2265.0,Small Cap
APCOTEXIND,2021-04-30,232.8,Within 10% of ATH,10,Materials, Specialty Chemicals,2215.0,Small Cap
HITECH,2021-04-06,40.45,Within 10% of ATH,10,Industrials,Construction & Engineering,1858.0,Small Cap
NIITLTD,2021-04-05,188.4,Within 10% of ATH,10,Technology,Education Services,1585.0,Small Cap
LINCOLN,2021-04-30,282.5,Within 10% of ATH,10,Financial Services,Financial Services,1096.0,Small Cap
BAJAJ-AUTO,2021-04-28,3889.75,Within 10% of ATH,10,Automobile & Auto Components,Two & Three Wheelers,,Unknown
SBILIFE,2021-04-26,942.5,Within 10% of ATH,10,Financial Services,Insurance – Life,,Unknown
CANTABIL,2021-04-07,76.36,Within 10% of ATH,10,Consumer Discretionary,Textiles - Apparel,,Unknown
ASTRAZEN,2021-04-26,4313.55,Within 10% of ATH,10,Healthcare,Pharmaceuticals,,Unknown
HONAUT,2021-04-01,46112.6,Within 10% of ATH,10,Capital Goods,Industrial Equipment,,Unknown
ICICIGI,2021-04-26,1451.6,Within 10% of ATH,10,Financial Services,Insurance – General Insurance,,Unknown
THANGAMAYL,2021-04-28,321.88,Within 10% of ATH,10,Consumer Goods,Jewellery,,Unknown
VMART,2021-04-15,731.56,Within 10% of ATH,10,Consumer Discretionary, Retail,,Unknown
CANFINHOME,2021-04-01,611.45,Within 10% of ATH,10,Financial Services,        Financial Services - Housing Finance,,Unknown
