Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
SONATSOFTW,2021-12-31,328.42,Within 10% of ATH,10,Information Technology,    IT Services - Products,11608.0,Mid Cap
USHAMART,2021-12-16,93.8,Within 10% of ATH,10,Industrials,                Industrial Machinery,11522.0,Mid Cap
CCL,2021-12-28,440.05,Within 10% of ATH,10,Consumer Staples,        Packaged Foods & Beverages,11293.0,Mid Cap
VIJAYA,2021-12-02,590.9,Within 10% of ATH,10,Healthcare,Hospitals & Diagnostics,11229.0,Mid Cap
BIRLACORPN,2021-12-13,1494.2,Within 10% of ATH,10,Materials,                Cement & Building Materials,10664.0,Mid Cap
RHIM,2021-12-17,371.3,Within 10% of ATH,10,Materials,                Specialty Materials,10194.0,Mid Cap
SAFARI,2021-12-16,447.17,Within 10% of ATH,10,Consumer Discretionary,    Luggage & Travel Gear,9950.0,Mid Cap
POWERMECH,2021-12-07,511.35,Within 10% of ATH,10,Industrials,Engineering - EPC,9801.0,Mid Cap
MAHSEAMLES,2021-12-10,254.98,Within 10% of ATH,10,Materials,Steel - Seamless Pipes,9245.0,Mid Cap
ASTRAMICRO,2021-12-09,268.55,Within 10% of ATH,10,Information Technology,    Defense Electronics,9182.0,Mid Cap
ABFRL,2021-12-14,283.35,Within 10% of ATH,10,Consumer Goods,Apparel & Accessories,9109.0,Mid Cap
LATENTVIEW,2021-12-03,638.35,Within 10% of ATH,10,Information Technology,Data Analytics & Services,8483.0,Mid Cap
SANSERA,2021-12-02,792.6,Within 10% of ATH,10,Industrials,Construction & Engineering,8433.0,Mid Cap
DODLA,2021-12-10,574.45,Within 10% of ATH,10,Consumer Staples,Dairy Products,7806.0,Mid Cap
AHLUCONT,2021-12-15,421.75,Within 10% of ATH,10,Industrials, Construction Materials,6780.0,Mid Cap
VIPIND,2021-12-13,597.3,Within 10% of ATH,10,Capital Goods,Industrial Machinery,6580.0,Mid Cap
SUPRAJIT,2021-12-15,435.95,Within 10% of ATH,10,Auto Ancillary, Auto Components,6375.0,Mid Cap
KNRCON,2021-12-31,299.85,Within 10% of ATH,10,Industrials, Construction,5960.0,Mid Cap
SUBROS,2021-12-14,397.8,Within 10% of ATH,10,Capital Goods,Auto Components,5717.0,Mid Cap
RAJESHEXPO,2021-12-02,780.3,Within 10% of ATH,10,Consumer Cyclical, Luxury Goods,5686.0,Mid Cap
INDIAGLYCO,2021-12-29,926.4,Within 10% of ATH,10,Materials,Chemicals,5347.0,Mid Cap
FIEMIND,2021-12-07,610.03,Within 10% of ATH,10,Capital Goods,Auto Components,5198.0,Mid Cap
OPTIEMUS,2021-12-03,366.8,Within 10% of ATH,10,Technology,IT Services,5081.0,Mid Cap
GOKULAGRO,2021-12-30,68.36,Within 10% of ATH,10,Basic Materials,Agricultural Inputs,4552.0,Small Cap
GLOBUSSPR,2021-12-09,1354.4,Within 10% of ATH,10,Consumer Defensive  ,Beverages (Alcoholic),3655.0,Small Cap
HIRECT,2021-12-23,243.55,Within 10% of ATH,10,Information Technology, IT Services,3349.0,Small Cap
PSPPROJECT,2021-12-10,530.0,Within 10% of ATH,10,Industrials         ,Construction & Engineering,3092.0,Small Cap
DEEPINDS,2021-12-31,78.43,Within 10% of ATH,10,Materials           ,Chemicals & Additives,3039.0,Small Cap
ARVSMART,2021-12-13,221.8,Within 10% of ATH,10,Technology,Software - Application,2827.0,Small Cap
SAKSOFT,2021-12-28,80.6,Within 10% of ATH,10,Information Technology,IT Services & Consulting,2785.0,Small Cap
COSMOFIRST,2021-12-08,1004.33,Within 10% of ATH,10,Financial Services, Consumer Finance,2703.0,Small Cap
THEJO,2021-12-02,1199.5,Within 10% of ATH,10,Industrials,Capital Goods - Electrical Components & Equipment,2641.0,Small Cap
IPL,2021-12-23,322.1,Within 10% of ATH,10,Consumer Discretionary,Media & Entertainment,2634.0,Small Cap
NDRAUTO,2021-12-29,98.22,Within 10% of ATH,10,Consumer Discretionary,Consumer Durables & Apparel - Auto Manufacturers,2381.0,Small Cap
HINDWAREAP,2021-12-16,433.8,Within 10% of ATH,10,Industrials, Building Products,2175.0,Small Cap
SOMANYCERA,2021-12-15,862.65,Within 10% of ATH,10,Consumer Discretionary,Building Products,2162.0,Small Cap
DOLLAR,2021-12-08,470.95,Within 10% of ATH,10,Consumer Discretionary,Consumer Durables - Electronics,2131.0,Small Cap
SPAL,2021-12-31,432.75,Within 10% of ATH,10,Materials,Chemicals - Specialty Chemicals,2042.0,Small Cap
JYOTISTRUC,2021-12-10,19.65,Within 10% of ATH,10,Industrials          ,Engineering & Construction Services,2014.0,Small Cap
STOVEKRAFT,2021-12-15,1019.5,Within 10% of ATH,10,Consumer Discretionary,Consumer Durables & Apparel - Home Appliances,1965.0,Small Cap
AMRUTANJAN,2021-12-31,936.5,Within 10% of ATH,10,Consumer Staples,Household Products,1921.0,Small Cap
APOLLOPIPE,2021-12-02,617.6,Within 10% of ATH,10,Industrials, Industrial Machinery,1844.0,Small Cap
CONFIPET,2021-12-14,82.65,Within 10% of ATH,10,Materials,Chemicals,1724.0,Small Cap
ARMANFIN,2021-12-07,1037.0,Within 10% of ATH,10,Financial Services,Capital Markets,1716.0,Small Cap
YUKEN,2021-12-06,604.7,Within 10% of ATH,10,Industrials,Industrial Machinery  ,1351.0,Small Cap
GTPL,2021-12-10,278.45,Within 10% of ATH,10,Communication Services,Media & Entertainment  ,1328.0,Small Cap
TEXINFRA,2021-12-31,69.6,Within 10% of ATH,10,Industrials,Infrastructure Development  ,1273.0,Small Cap
DHUNINV,2021-12-14,670.75,Within 10% of ATH,10,Financial Services,Investment Banking & Brokerage,914.0,Small Cap
JPOLYINVST,2021-12-07,400.25,Within 10% of ATH,10,Financial Services,Asset Management & Custody Banks,837.0,Small Cap
NITINSPIN,2021-12-30,260.45,Within 10% of ATH,10,Materials,Textiles - Spinning,,Unknown
JAGSNPHARM,2021-12-29,72.82,Within 10% of ATH,10,Health Care,Pharmaceuticals  ,,Unknown
BDL,2021-12-02,211.48,Within 10% of ATH,10,Defense & Aerospace,Defense Manufacturing,,Unknown
IRFC,2021-12-10,23.7,Within 10% of ATH,10,Financial Services,Rail Finance & Infrastructure,,Unknown
SBILIFE,2021-12-31,1196.0,Within 10% of ATH,10,Financial Services,Insurance – Life,,Unknown
ORIENTCEM,2021-12-13,168.1,Within 10% of ATH,10,Materials,Building Materials & Fixtures,,Unknown
WEBELSOLAR,2021-12-31,156.55,Within 10% of ATH,10,Energy, Renewable Energy,,Unknown
E2E,2021-12-29,86.25,Within 10% of ATH,10,IT Services,IT Consulting & Services,,Unknown
VRLLOG,2021-12-02,479.55,Within 10% of ATH,10,Transportation,Road & Rail,,Unknown
RELAXO,2021-12-31,1313.4,Within 10% of ATH,10,Consumer Discretionary,    Footwear,,Unknown
INGERRAND,2021-12-09,1254.0,Within 10% of ATH,10,Industrials,Engineering - Industrial Equipment,,Unknown
